PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure
145.7873793026792,151.22607370930893,12.957645321562584,45.303220904152965,2.9891287550252956,40.27014499321731,14.219158052176887,73.29468028743091,13.163048565070252,1001.7179486426545
126.54196971205904,187.00581109658535,22.231664406342905,47.745842419892945,4.043646176150331,57.462686468101396,21.0216536380641,32.14577272837322,2.434410602280273,1007.092920051167
39.72747549495866,79.87818796776045,38.77995601440097,37.34678061172691,4.659070245893795,53.940927490168875,26.263962809166742,33.684031536203804,7.512717433626774,1003.3170214687742
35.45549540899408,110.57769501527775,40.77872247591864,21.845835084928325,1.2341080155911235,17.301248561961035,23.63015868314596,71.23640931457102,13.93239739092376,1023.5876521830479
35.67663137948074,22.534339390920323,90.96266948158862,41.90260054885988,2.4254351767203555,62.35492759450213,21.933875162132153,50.104197875223484,12.314738139174096,1013.2262644139303
52.59391401433528,21.25236571459242,76.76316183398636,6.164018677643908,2.4494468077157396,32.62114424035036,31.56495692681588,59.33006138689648,11.641868670784865,997.0466811015777
83.4659004285133,63.22279168127358,97.4964671368337,9.623565974273948,2.0951251269725937,65.92576844377146,11.635105127135123,76.9195538195946,9.081684589623743,999.437827985854
70.4723026098962,38.14529548503535,63.916435930171644,34.76181813689125,0.5400763994823797,52.534854783076774,24.142310173778256,64.62947450441604,6.54410228826484,992.14213990623
50.772079627725866,66.83804622843564,31.754235888218616,18.106185887152584,4.171874485001428,32.19640429674427,17.86545071168804,78.31571247978346,6.6905605655795055,1001.9875453386886
95.65940526113313,51.86779301511153,39.48895269294786,47.8123798280215,1.0020169469925626,34.94050722317496,12.53855155704277,55.14931453023861,1.3044840450686002,1016.7807263149656
29.529140491285858,25.133604470956683,38.78523309627704,24.62272754415371,4.979662690647915,61.205515876645244,23.946614740088968,47.24540117829268,0.971789329349455,997.3183347963426
50.90025079493054,183.6747463530889,39.38448948969264,24.321416917512966,3.978313213600317,48.50415205860173,15.141060732117062,44.090214533032125,12.651577784360274,993.9680942750181
61.29065806111684,21.480163650000474,70.5667755800634,35.51357795859191,3.110045079229315,56.78457284699206,17.746728456706258,37.90085706439183,6.12978131402043,1002.8406154423179
73.84979779038503,152.49478598067537,57.77271352813746,39.540585303778535,1.1957288798371886,21.082282475263177,25.210261885302277,32.2077913364375,0.810240695661531,1014.5008893396196
119.9246345950219,47.38661964551298,44.68817602779799,26.400143215631143,2.8192683712696116,65.0883670559893,39.211269397984644,33.188940941004276,9.945814112964781,1008.9112018309623
37.95432950217037,184.201331959928,23.418079185584496,14.630040577027586,1.67498933386014,32.42739232405243,30.527650204106678,46.25992962796885,10.249536007224533,1003.28761045886
81.99282137790563,180.70326912617944,11.992524664793132,39.79888892265297,1.6354513604438126,53.39028870103713,18.388653944704743,46.704755660674195,3.411605371935118,1025.3180703173523
92.93803964068594,137.7022063464663,29.695120982892334,19.415807369313242,4.232881622221184,18.02758776694061,21.472181577261296,52.90707174199264,6.160793846836026,1008.7423079004908
16.50305778079968,141.00214696410893,19.672426357181315,12.879984618223592,2.212899907817456,32.49941688098769,22.183994569629316,65.49704227437033,8.601361028060557,1008.2018668199081
95.05627926620137,20.961045554543936,80.69005277670155,33.423808546625594,2.5282571152586186,55.420710514664925,14.609128700331315,75.55797210792365,8.944226481934416,991.266270309817
33.87337731622081,197.27688190044836,20.124816203249686,9.070415014565768,4.293341320010532,29.19442926031754,14.819625665790422,41.86230048352543,7.6667323890121555,1015.5737132631708
19.107223017939134,178.0098686436466,75.18054135761525,48.71087037887247,0.8950578157347915,71.6218537724872,14.451841704620936,75.55489059593936,5.462946916091539,1008.3737953800494
142.84397521546666,181.11912063141656,44.70928207984744,33.45787689854616,3.175780338909723,56.285987961039424,25.649924132107508,38.33937166748207,1.0323009097588398,995.8030855522156
145.18848463043832,138.66401666915695,16.604055076939837,49.36529844147901,3.1019705661786703,70.9194875307757,30.22558260219125,89.32161724139239,0.334254228538714,999.7495672802394
123.17562873630456,82.06164715781657,83.14570444884272,20.25020405653862,2.4134655617000385,37.67734915757845,27.7216205383248,47.10202698495681,6.8930210711779125,998.0945492713735
52.645927684271896,180.85675683628654,62.1667513212952,48.70423225356791,4.233985886408418,12.378959983727249,39.333015563600455,80.24010088224895,3.044140004427023,994.8839288370273
23.67409596089374,72.47304706721462,31.218536157721573,11.550301147788062,4.743005276010617,50.32979743485719,13.776237167729555,41.427949673349204,14.077332680022899,1007.4216546799515
105.79262371170196,121.28807780159651,90.5213056899401,6.83126475561628,2.594011378611248,33.74354519077606,39.59423218908266,87.03856682623541,9.606255265968624,1004.5314821969092
71.62134912354418,37.95157502189883,14.073248248349632,6.484282720457115,2.5526617294927987,41.373186314564734,24.000218016636758,79.5976071127327,8.782621765758211,1004.4049218030344
27.085352878269035,185.95201342389504,28.16376473779866,25.91916667696522,2.7592867835183514,57.67771497459242,16.55898363331413,51.56335563282205,6.098277785423999,1000.061126719132
79.32476741557782,45.3386823988184,77.68422350252749,8.735188886536765,3.754058138748777,59.04652669496102,38.29842478017271,55.288303565691265,4.942878890146609,1007.4570613408137
14.814392956130575,60.48142503147331,73.84401372789003,28.04755478754208,3.5062713081453305,11.928949040607078,24.05839930433778,30.230279611378567,2.6971194883573615,1011.9009201679098
137.3048562910295,120.4641484630787,36.03445243520302,19.73752265790052,1.5027572714309918,63.85118709877295,20.42040865631561,45.08593465877795,0.9021462736068742,1014.4600708687933
46.229197424002365,157.5367400383367,15.58223878175048,20.1033046613352,0.7875290686970449,44.54632404692553,16.414303114538697,47.35778735711709,9.517464633088668,998.793026830972
102.75311980955748,131.48323506853382,87.22702650024495,33.60240484453264,4.7716435841755525,48.968914132718496,18.036263533474063,57.16432193759571,11.688006766868092,1019.1137358226082
53.639550652517535,61.78410430402811,38.23278742629123,12.339410276822907,1.6748139188016693,30.85959296328968,39.37658530681658,38.34298883971,12.86643999641707,991.0811628491791
82.80952296489352,20.16974765494826,27.61420734354387,39.4949016652879,3.373685081107663,39.45836502004067,19.11920319714323,58.72601328733496,10.864617471780248,1020.0176093319743
86.53943910805916,156.28710445533906,56.445564012487935,31.191391390038564,4.22797101234675,59.72625937855322,39.33417771278815,70.10810912515512,13.45426322847298,1001.3187040319497
35.87962377357378,197.33731866399688,91.92044793542026,46.17250829813799,1.8512453774623383,64.3699662060981,19.906449598362613,52.27693788859911,14.742097671996186,1004.8000344943438
145.7418478870382,165.78436165509626,13.919192005903781,21.417829419538553,3.3594503614561795,37.09743268175846,16.942553967656856,43.931716533931564,14.42501951870834,1013.2284532110904
118.51859527055603,102.83719126819076,78.9223679227799,49.22217464302065,0.9855510851715121,58.37822728559311,15.500925487055419,62.86298921723368,8.883454251638135,1014.4180557484297
141.5298518189865,182.6781070518392,61.5225905144838,30.912244102131044,4.8646914996904735,28.06304511819066,22.35563515821991,31.74023417761662,3.363000048775448,1006.8461862987768
135.27582905987083,93.77258116130301,48.290420489663525,48.80308802843902,0.7617122377278165,68.24158656242606,17.104193456050815,50.45024704658688,1.595331487114925,1027.5159578953321
93.70599703355192,114.48813516382415,76.9672399694554,6.21772943212019,2.4717860322843936,52.68699672351557,30.90813891481159,61.655414574480844,14.908874971596282,1024.3330169417275
139.06239290323634,105.88335813122299,96.92419819974691,37.75893450855746,2.9156865892701047,64.26305612468266,17.193152060919353,50.15056897191134,4.6258534715333735,999.0014623516714
22.388950287268727,100.5722970797945,30.62855900464219,41.747968593173134,4.057168003985138,43.40083966224932,35.061905349936076,50.72588556585167,0.5095658888237509,1013.5564077586923
37.43760073868033,159.53433847290304,22.928262856490765,7.392797900441941,1.0450783268258954,26.037649948736867,35.02033775464501,80.8977997582322,5.865691446116211,1018.8394002962615
16.33182044747533,114.81840330850856,92.15935707004273,31.053634880731057,2.4836358823482945,40.04617793195507,18.565791221441984,86.03950723170988,11.221496028760056,998.6777432990647
55.54624630685701,77.0090819645389,70.20577697115733,41.08740321152518,1.8487020629455355,36.70397761348245,32.60620391460489,79.64355884091952,13.36199979739833,990.7380169937883
64.41482055652747,66.4684701785261,49.418741940576936,30.246742635038274,1.9040482206200302,33.290158040811136,35.7263762793836,35.932047004709354,7.163457699624743,1029.0241816186194
47.988864448345424,26.79451705413801,61.59336132378548,7.871611568245998,4.004545622293628,24.852162341903487,27.7039853181144,47.384546662859776,4.410433726841497,1028.3339366059497
126.0232512812701,124.97512913894828,77.10525146586197,36.20512584042402,0.5245742526432491,63.14169993158643,20.98997232592165,72.6776620014999,11.676063022414002,1002.8139076746586
59.9454657371025,61.393054772186154,79.57287088351455,7.726861160298888,3.8708763860118482,16.044616292439233,23.229015601380375,88.4635677001595,7.556525287365275,999.5645930998157
49.330831356233304,46.66410596294895,92.79047627370682,41.786100275739734,4.146792935553978,72.12926509200838,33.58686595104346,44.53689290820484,1.2904438679698989,996.1845875132394
85.97745164215479,137.68939348898198,48.41585100060604,6.936538248801248,4.55613009728931,22.251730602842745,18.799523919904424,83.89262874535802,13.316245595724975,1017.4858300165625
29.72939149646677,142.6176664078788,36.40698190174555,11.182882145466685,3.320968114537176,78.5911556296079,20.033870031285822,74.34089922978409,9.837105699412177,1020.2116668704504
122.30757730556556,155.38788060637987,67.56978401108577,17.379841573547083,2.0005489772250855,79.1927633660952,14.823530087735522,89.00702198277193,0.5521817782027211,1006.8160924199956
20.437090115167916,110.64384134094647,47.415510935157734,33.501415651736,2.422556296469918,37.88709288688062,21.971572090390076,35.61512890450405,0.1358510856539541,999.7123765272787
148.16417112407242,180.92982893669958,63.51386085540801,48.936159483408765,4.863812370293432,79.1474750842584,12.595453967484577,53.68474489158224,1.3158236036486808,1007.9489513099204
118.11426770153204,188.541695611681,47.79872186103552,10.302028367897048,4.465340718961335,70.83479620965085,19.631033229673346,58.68690014007002,12.329330876568065,1010.6543740842205
37.82019541478414,165.3267691626481,23.769620801035703,11.42184511462633,2.585866590947489,15.770119386266593,21.20438142843571,70.32495751467471,7.219615371604126,1011.7361549037076
10.773096397304336,134.4068267614737,52.24840764930626,21.599167851544113,4.743783531999151,76.31299945400328,17.664373972723965,69.23832217650775,5.029517929585559,1007.7346981616412
124.16459998367678,74.66977164641396,72.18260397469295,42.62986119898941,4.203296939329065,12.976007013321595,13.040743574049644,84.38072068285385,3.7394011856396703,990.1493499361763
108.9600281386664,196.9300858916398,81.93554269008848,26.025392873786636,4.554904377469076,22.734000561737503,25.650017276846654,80.32038735529991,7.602869760573757,1008.8711113664845
112.06100352573823,69.3445100945489,54.39936491168922,19.472477011511977,3.573397555591644,50.9216878592672,35.952435092664125,33.32236013497078,1.2456033722740285,1003.8908755685135
117.9778485360324,56.47824595827759,24.871410118936083,30.25417244939876,4.359443195578978,15.651602488000952,20.069342374014113,59.192407380593224,9.257706900463727,1012.2624799017991
20.36625124277265,99.5877404815849,47.32189386844884,16.723543885058753,4.512947636004466,21.320942989255826,17.10404714260416,54.423673813145975,5.70791082366868,992.7751434057927
60.18520199619817,30.231302728229924,80.76645359575284,23.05219582613844,0.9140746304330214,76.7444250978567,18.5511465307151,89.82867519152248,12.876600492082458,1025.1675704288712
26.22166833351816,196.12900364092235,47.157334355536555,19.967231715441883,4.843476394972964,79.62815194213256,35.856615439127104,55.63549165466948,11.316402812964633,1025.0176406043279
130.8344796225831,125.91804015495647,72.68777142438,41.186346008659065,2.001258944438285,65.8695579246208,25.83422768823393,70.95714840016117,0.2754926336103447,1012.564617311804
97.2617377558581,120.25137649955154,55.64923135102808,46.591507689710035,2.4795477931250995,46.06465740252919,13.923710538123242,47.065765988033434,2.497470950691436,1019.4847868423604
56.325723479370886,138.04333038194957,31.7100812598457,39.18074864706103,4.063566916367669,73.02106549841727,31.276649471663873,66.87773735504261,7.110517709264136,1007.5161496245825
18.898169040043307,109.4642565998972,81.65354572207669,24.758760921349257,3.4920333750762396,17.83291396184981,14.631067997003484,42.397985317106,9.880203977397201,1013.6119937716869
53.537525040192705,25.771433077017484,17.579210866361834,27.695073987349872,4.518769605962258,76.00243084715062,11.8073320882671,66.21639933897671,10.726889243940832,1014.7069672348522
55.525665083744585,130.21603199127142,57.24012544796356,10.628316226824605,2.3025818784954746,34.60870492188025,17.670546294937516,82.09141431527885,12.24364894452782,1004.1555433636534
112.14486496732897,148.9112978521575,28.800193081906443,38.6089120010542,2.1797967365427136,70.30425738632361,15.042705385502977,31.154267486753227,0.7382792199012839,1028.4348869319253
99.25804598972984,95.01483091232957,16.03590656872381,31.841405572776985,0.6425998229359385,56.786138418977366,28.149924231240043,60.27518457236076,0.2772480001983968,1014.1041478486479
134.2097839606857,156.31320297281474,55.2640543374924,45.60979982618464,2.5822641950134613,77.21920128390055,24.536992220201256,88.94223746138388,9.007585999585972,1029.6212606487684
76.11008952267291,60.86023388091571,54.96059403414312,14.027501460881894,3.758318466480989,70.52745634570726,31.721936514786016,39.5557513468992,10.857404207916819,1007.2948307255214
26.743194431362237,59.829786391913125,73.62108115081487,39.18767548696755,1.8553042293179722,72.15284694856342,25.347131507807376,41.004739682933305,11.800441836617125,991.2928307035005
109.8542702112193,49.05505778376331,77.02756237467143,35.81022477736354,2.5822693115322863,54.222804928402134,22.57017805628163,58.24942326609258,2.335733768580504,1002.0974793215793
116.50990680636565,86.95905676204913,75.50123398236072,16.96304902143885,1.487289958183751,68.3210971683393,25.786560713132292,82.25959081961456,14.531040257528439,1016.0315092882289
88.57880765972948,172.46216637003505,46.86028596250795,35.03203877933713,3.977545126421573,62.9991805532937,23.034583392633337,63.76557656622686,3.441436322919522,1026.4137399141039
117.93540519363854,169.02417118683158,66.85208085039062,46.59680212594923,0.772302026035162,21.313619163272108,11.112606817421186,60.522518674235045,3.754955699262456,1014.6065697679525
79.1313834910147,88.90835743343068,61.92507183795642,46.32961944502035,3.674223747502242,55.401782394727014,30.420973389887198,35.205423546277274,2.3143355920108237,1008.8705466157783
83.18259611347916,126.04137247644258,47.94055805052276,37.38319585322636,2.205230052852426,20.372288256411103,38.863909786433666,87.71916087448086,0.6487116458418307,993.2297215598614
69.85574257019695,149.74693696548482,63.74914247673939,7.163290064032704,0.6871823122420435,70.86192853198709,22.66100671108139,50.82695588878195,12.145861872058207,995.7902556630833
13.558677744173327,63.41721943304414,95.25230890356363,44.25189517940727,4.3406131428130355,14.616485953797794,22.711989513041402,45.10842912885376,0.08465305377971244,992.1387751860809
25.104799779062624,50.265395461054474,27.36043693132396,34.6000373152043,2.6947483843152433,79.09326691352928,11.373066359117397,54.7046366845831,6.956697929134947,1018.4472958179042
14.400085996142796,194.97727877821598,91.51948862069737,18.96954139322305,3.1969353632725808,38.04386662963981,36.711372540602454,54.85092970234919,1.3795077576852655,1023.2436559707945
99.09745757692926,131.16031637773133,14.810996258487853,13.426266276756468,3.794138111860056,21.944054759100492,37.87364162388789,57.511986523683575,0.6719302071833183,996.5775580567331
54.009837350685736,196.6548299300595,37.75502916114946,10.22917383487927,3.447834948505349,75.49724885628561,34.39417354042429,71.3122921127499,14.019853929032536,1003.0092938061402
81.19989676305839,80.79607768380123,35.93307237503754,7.260660466599244,3.788855918665752,13.179819036089356,13.1903641462557,82.07679411686792,12.380997429343271,1009.1643062751189
137.059306349653,146.54570599534367,66.37285970928151,38.93464615778404,3.9302675806003595,42.90739441562884,37.00671043461817,33.43877280761137,5.923143890152842,995.7114615608712
44.900912080842495,60.06865457742279,21.81024565995613,15.61293495244739,3.151181887540749,63.91589895471519,10.718669901851225,59.446113880002315,6.878905937004777,1006.6476520217631
67.45360922498816,67.01603082930433,89.41128506557784,6.091382121946478,2.1453702390849054,32.17253328021907,23.337229697089263,54.83868748956432,13.021688385460475,1028.673284326084
115.77715939602682,112.14238182853232,84.56962676185371,22.87717933288952,1.5941396737235418,47.01842689319608,25.018709623041836,30.6528067691294,11.952553800057599,1018.765927113747
42.03174316882715,77.53126259145282,68.685923771675,26.717318626655253,4.563064564937542,59.028911141966134,35.02006303079017,78.98936705415012,10.374225061934652,996.677271625989
20.77718737603102,50.1718814913052,51.2572448612978,12.61536039050571,4.864661800871991,76.63834947009246,32.52577640361913,36.258792067243405,8.048480699434876,993.9525827032267
50.56520340792753,67.31852635807869,93.96604379278706,6.98217512731474,2.1094823979419397,17.189184748972096,33.912906894996574,36.88488057042029,9.117336560093463,1007.8060354573412
32.57098021556062,26.434711003855636,84.76718992485003,13.5106467394131,1.005398280825351,21.005869260044385,36.03702848672124,32.8979050831022,5.900375299418382,1029.5180450988228
140.15767132796023,146.7962518659476,54.93836332731204,35.55962428264584,1.5014179720239407,45.620962663584685,24.28212761478177,42.02529802886903,7.921455366040045,1021.7313028973474
123.13685313901837,108.58099827545509,73.168601900888,8.700965476304289,3.5180030569423533,39.29324728050328,33.40757060551515,40.6089768932699,8.095466934416745,1001.7249364851245
98.67652591145928,36.96375195281461,61.02369569617161,29.976666375064724,1.2782001648124883,38.755731247856644,12.040992832163168,50.87195016530969,12.9725942139404,991.05122833934
132.0044826262805,50.90491876312842,62.914801454943806,11.588539455867501,4.010550228774447,30.787305205530725,23.336392682516163,69.55622365506179,3.279810881004443,1006.4515568249044
122.51409076587602,38.45621686027592,39.787846249372414,13.806012811118872,4.653636079436211,49.24793589562693,10.903980246089233,33.257653657708744,3.6993244847181037,996.4214923494782
36.11980824404502,130.26670548965777,51.58761441624071,22.688504747001442,4.8364318178548125,71.83018353160014,37.459451959557825,81.61654561048718,3.1640635363727094,997.2112344497541
134.95825978859688,36.95786545024888,17.03092877107698,9.53714012241791,0.5419647768870081,21.264703837650472,38.752413458587625,49.594716921393356,8.687516612041687,996.4919263936149
85.5079138681911,155.7708199463389,42.16138224981332,12.794157625199578,4.8116937422948745,25.070043064703036,12.518171808644883,66.39643986431551,10.427365730194543,1018.7843063810175
123.04162172296876,23.69196547767041,72.62456638259368,20.702858515310936,3.8308748860832798,56.957644845971004,25.978799332232818,30.720306732645255,3.577537963259718,991.433656488374
135.45278198928906,64.88764183926058,95.78944274555677,19.835105247426508,0.8782260451871102,13.933835800111291,19.754188190106074,51.94847490410203,10.15442296938855,1012.5893146804842
54.52048649606094,180.32000166054328,96.67577014867183,38.71721685540793,2.3685821095042687,57.16349396941045,20.27602853988634,30.123054714322098,9.421366878445204,1020.100835351746
25.407269433874745,149.3356372620043,60.01505822124025,8.365203730689096,3.650204635607791,32.01193056043361,23.521001841264543,39.927496414633,4.816172558452756,996.2563651046796
41.91092275587184,33.13429992662379,64.59600266286239,43.720283104985455,4.805084716974722,35.04977519800104,13.75197895763652,56.87102582827911,3.4472826478047565,1025.71724046647
69.79509040767589,167.80269880733235,26.714906695087073,41.73044768327547,1.2386362712512666,38.38845616760302,15.42310596351738,62.105245316984984,13.22708929996237,993.1253771962781
124.52206722914903,108.74632187723687,72.57772972841776,39.46962378613723,1.074799768671293,34.471129304420046,27.32105980383834,39.17571598328074,8.545033044615172,1017.3082402741109
130.50228165588808,172.42094489038925,16.35929134069476,18.921756310840962,2.6255617396784534,68.88467348956726,10.562677283124648,74.71297665693913,10.558488178973302,996.8785784387902
10.973298274366698,128.13315940107083,35.62171172195001,42.029680349335436,4.856445021823202,76.22479201802163,27.99403066042602,41.34021993123628,13.880082302574412,1022.2412715839847
81.5046223608592,142.72994576591458,70.1527012556898,13.226093613017635,4.871206468661048,48.36080327213319,19.56751563360008,36.95070552942344,3.0809632518862786,1012.8559121098481
68.43754044082905,198.83028087122747,37.927911838914035,10.598414263476272,1.525616334738092,50.731494918445755,34.96619244412005,50.00547076567046,5.258314046869132,1013.5682336763726
41.09509346590224,61.820398266323274,14.48621867030089,7.023035007026931,1.937062165871558,14.933817560940462,28.000195231860513,63.08571981965719,6.516750828782208,1003.8409007018233
26.781151426715592,132.3102034570499,84.86833684158674,47.268966335250916,4.586143935400945,59.92343498527005,31.242736021365157,89.33410898518488,3.4934176607443512,1001.3305093050943
57.266123996507915,102.8578502103317,37.929700642110674,18.860490396737315,3.806786708834289,50.88692110748588,13.43275543713836,55.12294377810902,12.606308096279475,1008.5328427826161
142.0073585477527,27.101351526084457,15.679470237281059,46.29280460800577,4.8754239289592824,13.527616666532024,17.975870940450655,55.55978503452665,1.2510466363929096,1020.3085508926486
55.24841048290573,22.604715470515707,16.730934805257867,17.267610268369836,4.519167633569994,23.88979669501923,39.9000882691611,33.5600082069913,3.587391477579974,996.7287923025688
82.63068704407125,41.46114400721456,32.658291890987826,45.84046817013573,1.467932226411845,24.136039427479393,23.009567407276712,75.94918038955821,2.8655120459809202,1022.6507787750912
108.42265424532489,136.83651329693868,26.021435249937362,45.676807378073974,3.9187708673570754,21.967756636035148,20.765956159726287,40.906980111662605,14.300875930228258,1009.1935159488722
60.908144333101156,122.0893558244106,79.68701060021358,46.56542202548208,0.7185435420205247,56.1052168235944,36.21566076931823,74.68821387272268,9.410312431293464,1008.0885586649432
146.0494915809345,119.61732100947094,38.9515642000331,27.32690476778872,4.1802475043366325,74.99077307490383,10.992238265894045,84.63701266379648,10.74322815092512,990.6639326006565
144.74262129189557,25.734217255086815,82.42262065358493,43.96758290595014,3.2070054310007365,63.40827277508515,26.043200850283586,76.09324572548167,1.6263165091341807,994.9678102188318
45.24952141555098,104.47453934480127,25.646139804083752,47.78446532752941,4.8024543318640776,43.41614396497393,16.30771641357773,68.54720522473289,2.91015835517976,1007.278906743947
79.61479082493396,186.43210721165514,54.35912615896754,19.60776238537308,4.8201460496108535,38.28359085891373,21.044583743612897,66.23497772931779,12.14832707106929,1029.2519377847539
52.122963374347755,91.5665364759164,71.92334201978159,23.84934825571498,0.7286679906095987,37.05206737164558,15.993312156109841,57.21797354487242,8.515962878959785,1000.0059880711585
49.87766921284547,132.48604456192214,68.67917684792694,37.36580843010848,1.2223466850009552,52.08728703870775,11.134682786461232,38.67256170698262,0.676822870091846,990.410218323481
15.164172629634592,160.36736161216584,64.1016468937242,18.51619197754854,2.678931712934112,35.14544612611755,22.4953640190567,76.73031654730514,8.485046491775819,1007.4338004634436
95.33900675718556,161.10655024553978,93.23394417380528,38.92141890106965,4.457720862257672,25.828537983210197,33.67609063585269,58.63933622355563,7.130781552508986,990.638159522836
80.3750632520406,113.47041483114884,30.56726329360699,8.325146534609027,4.165003140332254,52.199003460290804,38.55863297880673,67.53874938813865,2.3054054816838505,1003.4488607296646
17.20702517499851,174.43135017242054,54.43472840158948,28.5574272929844,4.839665118583004,37.34937893993012,28.71558923830037,52.44091373480654,8.89411248433468,1004.1622276116398
49.0105049931256,90.44805680547445,89.55932950651679,10.504106783768535,3.2813785270010336,10.98873804006837,21.665112770581644,42.04336318082606,2.607264471231651,990.0941246345933
137.15722403533152,179.9647786612637,17.010438903564133,18.19955643965044,1.6545358380272928,11.556177949674218,33.09565820641907,78.39050782729575,12.171751593044982,1021.1827182810447
43.53866469337614,63.240889951198156,15.029944142776772,16.638142661891237,0.612979877773298,29.189562780809283,25.156719502876626,50.54398833442741,9.277339935620446,1026.5140626621044
30.285282092771233,70.43895325830279,30.997205880246227,42.75194331031997,1.5031692082424701,45.86955396548046,21.028608396719846,82.00080173828471,13.069675799413016,1029.9504181602388
78.52338643885882,29.561712355820198,66.97190975842167,13.708276493278886,3.538729390791311,34.79676553675921,15.372690776589241,87.94349415136091,6.369993945814269,1010.3512638365976
147.9910635754841,163.20473057761092,33.38916638048262,41.38015640716035,4.668236705043559,11.683860667128638,33.88389953011172,79.79931163242219,7.678813340720213,1002.2647645717262
43.88773801161006,95.069942521887,27.121589542791906,40.72821556585649,1.9440665028871917,25.62062346272683,25.012773715510498,37.688282717451045,11.40876687546962,1018.6989894517806
104.098976636823,61.24099050405183,51.29220838224629,27.449737500075344,4.440669486301829,16.74935160722313,38.914112239331885,81.30065564144661,8.194142860535768,1019.4585139638951
116.62674614602047,61.722249970984336,65.22382618924703,15.522946501825833,2.2770421175352045,76.40424009529916,34.0572880104616,61.161469524793944,8.57976280147707,1005.1675330045698
43.26925615893595,182.25198942126198,32.37019363150664,15.210335298030023,1.8872206221584764,31.898385293996856,22.60048357426831,44.484696053858784,8.300084811039813,1012.6234114491174
111.95028880566034,170.10498808298664,37.06220680513678,25.92160912021315,2.7897990926261813,11.033646011684711,32.22550122602372,35.58936201756874,7.369732481086208,1022.8708216787431
61.48963858069545,119.635559364293,65.22033743303625,5.396405332708234,2.4902307158432686,56.23942763899645,23.601744785562133,46.71059034779488,12.085454866959758,997.5669784418556
98.52281628310112,130.8999440748298,95.11645797905074,28.910783957511477,4.612099408326581,26.2713558355472,12.39597185242794,38.245624930572895,7.278174626157467,990.8189162375877
98.69415950652525,105.37860269905238,70.72675546942794,47.87507865951749,2.6071562633365692,49.67153785217029,25.50043154674656,31.538674932085964,13.511918188789169,1011.587860405578
85.00845577046618,90.49997771818559,80.4613729226104,11.961809683816842,1.7480092425038398,20.55218182266415,35.97185858602449,89.26586094684646,12.129249690435648,1016.5756892432922
22.640567807617163,184.78583861929965,43.01290852799219,30.800552966402154,4.291545098758567,78.88092645857253,35.663239555510486,79.89253490418159,10.386600846586763,1012.998919963258
126.94234938249332,42.61028663365437,34.502892344601946,48.280040989000554,4.9943728024680505,77.91814305957331,27.24900740919924,74.33695578581158,13.479877598405082,1013.8497718833138
54.909209096043014,95.32042214892103,50.88409688823603,43.72349627712201,3.4167713863159577,55.91883461832141,21.4007060924455,41.58082627159673,8.056399663817839,1005.7237146298473
36.1125914559796,82.02114343781756,82.64195458405064,43.26710523716031,1.6270761602136137,59.50418352754425,10.303018069311154,31.664186337050925,12.327614005857455,1016.0597891012193
15.708519817666948,109.6671296452067,51.066967761150025,41.983246867828505,1.5746678465593067,39.81152239041559,19.34229336818538,59.11223295448146,3.6273455994614556,991.7124465515817
92.72501204635385,102.37373741813151,86.20528679108749,18.906062272528352,0.7596801329686691,77.35255417927182,39.69425731923202,74.50166579617937,1.0946345832806577,996.0473856890895
104.85901065791954,113.40011569719465,98.98947826256143,45.07775740700655,0.8478186733133819,39.661773425984066,31.79473099878983,87.77024180158574,10.27500951089124,1007.7923342015511
